Date,Open,High,Low,Close,Adj Close,Volume
2000-01-03,11501.84961,11522.00977,11305.69043,11357.50977,11357.50977,169750000.0
2000-01-04,11349.75,11350.05957,10986.4502,10997.92969,10997.92969,178420000.0
2000-01-05,10989.37012,11215.09961,10938.66992,11122.65039,11122.65039,203190000.0
2000-01-06,11113.37012,11313.4502,11098.4502,11253.25977,11253.25977,176550000.0
2000-01-07,11247.05957,11528.13965,11239.91992,11522.55957,11522.55957,184900000.0
2000-01-10,11532.48047,11638.28027,11532.48047,11572.2002,11572.2002,168180000.0
2000-01-11,11568.46973,11663.09961,11502.7002,11511.08008,11511.08008,177300000.0
2000-01-12,11506.73047,11612.53027,11505.17969,11551.09961,11551.09961,194060000.0
2000-01-13,11558.24023,11656.58008,11524.11035,11582.42969,11582.42969,174910000.0
2000-01-14,11619.34961,11750.28027,11612.53027,11722.98047,11722.98047,266830000.0
2000-01-18,11719.19043,11720.12012,11546.4502,11560.71973,11560.71973,200220000.0
2000-01-19,11535.24023,11574.67969,11456.00977,11489.36035,11489.36035,193090000.0
2000-01-20,11490.29004,11558.7002,11274.98047,11351.2998,11351.2998,191230000.0
2000-01-21,11356.25977,11387.59961,11232.48047,11251.70996,11251.70996,205840000.0
2000-01-24,11251.94043,11366.5,10917.26953,11008.16992,11008.16992,202740000.0
2000-01-25,11010.95996,11079.51953,10883.4502,11029.88965,11029.88965,209230000.0
2000-01-26,11025.84961,11131.03027,11002.58008,11032.99023,11032.99023,188840000.0
2000-01-27,11035.5498,11164.13965,10915.40039,11028.01953,11028.01953,194280000.0
2000-01-28,11024.91992,11024.91992,10735.76953,10738.87012,10738.87012,183090000.0
2000-01-31,10735.76953,10956.66992,10701.63965,10940.53027,10940.53027,191880000.0
2000-02-01,10937.74023,11073.32031,10907.95996,11041.0498,11041.0498,183110000.0
2000-02-02,11037.63965,11118.92969,10987.07031,11003.2002,11003.2002,164170000.0
2000-02-03,11010.48047,11079.51953,10842.25977,11013.44043,11013.44043,178630000.0
2000-02-04,11014.37012,11089.4502,10943.01953,10963.7998,10963.7998,166590000.0
2000-02-07,10965.96973,10970.94043,10846.21973,10905.79004,10905.79004,145660000.0
2000-02-08,10904.25977,11023.05957,10904.25977,10957.59961,10957.59961,168890000.0
2000-02-09,10948.82031,10948.82031,10698.84961,10699.16016,10699.16016,168550000.0
2000-02-10,10697.91992,10738.25,10606.40039,10643.62988,10643.62988,156390000.0
2000-02-11,10638.63965,10638.63965,10356.95996,10425.20996,10425.20996,193540000.0
2000-02-14,10431.65039,10549.0,10430.7998,10519.83984,10519.83984,167240000.0
2000-02-15,10520.15039,10763.07031,10494.48047,10718.08984,10718.08984,183320000.0
2000-02-16,10711.82031,10741.66992,10561.41016,10561.41016,10561.41016,163280000.0
2000-02-17,10565.75977,10671.86035,10454.61035,10514.57031,10514.57031,195830000.0
2000-02-18,10514.57031,10517.75,10199.98047,10219.51953,10219.51953,208930000.0
2000-02-22,10219.83008,10336.79004,10103.7998,10304.83984,10304.83984,194340000.0
2000-02-23,10294.82031,10338.34961,10164.91992,10225.73047,10225.73047,185280000.0
2000-02-24,10242.48047,10248.05957,9942.78027,10092.62988,10092.62988,237540000.0
2000-02-25,10090.76953,10132.41992,9836.05957,9862.12012,9862.12012,195240000.0
2000-02-28,9854.66016,10156.54004,9842.57031,10038.65039,10038.65039,213230000.0
2000-02-29,10039.58008,10204.94043,10029.95996,10128.30957,10128.30957,191360000.0
2000-03-01,10128.11035,10186.33008,10084.55957,10137.92969,10137.92969,216780000.0
2000-03-02,10135.44043,10212.38965,10103.49023,10164.91992,10164.91992,206510000.0
2000-03-03,10171.12012,10443.51953,10171.12012,10367.2002,10367.2002,210460000.0
2000-03-06,10358.95996,10383.9502,10121.48047,10170.5,10170.5,172590000.0
2000-03-07,10197.61035,10229.13965,9752.67969,9796.03027,9796.03027,278180000.0
2000-03-08,9800.69043,9918.88965,9731.80957,9856.53027,9856.53027,223310000.0
2000-03-09,9855.29004,10010.73047,9738.9502,10010.73047,10010.73047,187360000.0
2000-03-10,10008.5498,10091.38965,9907.25977,9928.82031,9928.82031,197440000.0
2000-03-13,9911.21973,9998.5498,9735.54004,9947.12988,9947.12988,186210000.0
2000-03-14,9957.66992,10043.2998,9811.24023,9811.24023,9811.24023,186080000.0
2000-03-15,9808.15039,10180.2002,9776.49023,10131.41016,10131.41016,204920000.0
2000-03-16,10139.58008,10632.45996,10138.33984,10630.59961,10630.59961,253790000.0
2000-03-17,10629.98047,10763.37988,10567.30957,10595.23047,10595.23047,247830000.0
2000-03-20,10594.75,10727.70996,10586.99023,10680.24023,10680.24023,177730000.0
2000-03-21,10680.24023,10907.33984,10603.61035,10907.33984,10907.33984,211950000.0
2000-03-22,10916.95996,10917.26953,10789.12988,10866.7002,10866.7002,195830000.0
2000-03-23,10884.37988,11136.61035,10831.01953,11119.86035,11119.86035,224710000.0
2000-03-24,11107.4502,11234.65039,11045.08984,11112.71973,11112.71973,217140000.0
2000-03-27,11093.25,11170.82031,10982.73047,11025.84961,11025.84961,184880000.0
2000-03-28,11023.67969,11094.33984,10932.78027,10936.11035,10936.11035,177780000.0
2000-03-29,10939.0498,11101.5498,10910.75,11018.71973,11018.71973,199370000.0
2000-03-30,11008.16992,11144.05957,10916.33984,10980.25,10980.25,214190000.0
2000-03-31,10993.28027,11107.75977,10921.91992,10921.91992,10921.91992,179590000.0
2000-04-03,10863.28027,11223.79004,10862.96973,11221.92969,11221.92969,279950000.0
2000-04-04,11225.33984,11418.24023,10717.78027,11164.83984,11164.83984,319280000.0
2000-04-05,11163.29004,11218.20996,11002.58008,11033.91992,11033.91992,189310000.0
2000-04-06,11029.55957,11201.13965,11029.55957,11114.26953,11114.26953,161820000.0
2000-04-07,11122.03027,11192.4502,11062.76953,11111.48047,11111.48047,156500000.0
2000-04-10,11114.88965,11287.7002,11097.20996,11186.55957,11186.55957,150070000.0
2000-04-11,11180.98047,11361.15039,11102.48047,11287.08008,11287.08008,171130000.0
2000-04-12,11283.0498,11425.4502,11116.75,11125.12988,11125.12988,234780000.0
2000-04-13,11132.58008,11144.05957,10920.75977,10923.5498,10923.5498,200240000.0
2000-04-14,10922.84961,10922.84961,10201.53027,10305.76953,10305.76953,267580000.0
2000-04-17,10303.29004,10583.75,10232.5498,10582.50977,10582.50977,247520000.0
2000-04-18,10584.01953,10773.92969,10571.33984,10767.41992,10767.41992,218380000.0
2000-04-19,10748.96973,10789.44043,10632.15039,10674.95996,10674.95996,193860000.0
2000-04-20,10668.19043,10845.29004,10665.08984,10844.0498,10844.0498,158390000.0
2000-04-24,10822.33008,10910.75,10695.44043,10906.09961,10906.09961,295330000.0
2000-04-25,10916.65039,11136.61035,10881.04004,11124.82031,11124.82031,240200000.0
2000-04-26,11127.91992,11141.87988,10902.05957,10945.5,10945.5,198970000.0
2000-04-27,10941.91016,10941.91016,10747.25,10888.09961,10888.09961,192920000.0
2000-04-28,10892.75977,10959.23047,10715.2998,10733.91016,10733.91016,173520000.0
2000-05-01,10749.41992,10926.25977,10724.21973,10811.78027,10811.78027,174020000.0
2000-05-02,10805.58008,10824.5,10710.01953,10731.12012,10731.12012,208610000.0
2000-05-03,10732.20996,10732.20996,10400.08984,10480.12988,10480.12988,200220000.0
2000-05-04,10478.88965,10523.09961,10407.53027,10412.49023,10412.49023,169170000.0
2000-05-05,10409.7002,10585.91992,10375.80957,10577.86035,10577.86035,138300000.0
2000-05-08,10571.30957,10627.84961,10522.07031,10603.62988,10603.62988,144180000.0
2000-05-09,10607.54004,10684.84961,10514.25,10536.75,10536.75,166320000.0
2000-05-10,10533.08984,10533.08984,10292.09961,10367.78027,10367.78027,225970000.0
2000-05-11,10369.26953,10575.09961,10369.26953,10545.96973,10545.96973,185720000.0
2000-05-12,10549.05957,10673.79004,10543.91992,10609.37012,10609.37012,137770000.0
2000-05-15,10606.96973,10811.5498,10605.25977,10807.78027,10807.78027,155810000.0
2000-05-16,10816.00977,10971.24023,10816.00977,10934.57031,10934.57031,181920000.0
2000-05-17,10930.63965,10930.63965,10752.61035,10769.74023,10769.74023,169570000.0
2000-05-18,10771.7998,10864.32031,10764.25977,10777.28027,10777.28027,161220000.0
2000-05-19,10764.21973,10764.21973,10570.65039,10626.84961,10626.84961,188270000.0
2000-05-22,10624.79004,10664.54004,10369.49023,10542.5498,10542.5498,185570000.0
2000-05-23,10539.12012,10557.4502,10416.78027,10422.26953,10422.26953,157080000.0
2000-05-24,10420.90039,10554.87988,10364.00977,10535.34961,10535.34961,225350000.0
